age,gender,department,education,tenure_years,previous_rating,kpi_met,trainings_attended,avg_training_score,awards_won,job_level,region,recruitment_channel,work_type,language_count,multilingual,international_hire,is_promoted
58,M,HR,Bachelor's,0.5290566733826025,3,41,0,87.17813875567413,0,2,East,Direct,Full-Time,1,0,0,1
54,F,Sales,Master's,2.8337879379970654,3,81,2,65.68281274417346,1,1,East,Direct,Full-Time,1,1,0,0
45,F,Finance,Bachelor's,3.292190806479538,3,51,0,67.34129758827491,0,4,North,Direct,Full-Time,1,0,0,0
32,F,HR,Bachelor's,3.3223284389020034,4,84,2,54.12640659130912,2,2,East,Agency,Full-Time,1,1,1,1
38,M,Operations,Bachelor's,0.7464895134147265,3,50,3,79.13811407165913,0,3,North,Referral,Part-Time Day,2,1,1,0
25,F,Operations,High School,2.714112403650445,1,92,3,81.19873536448543,0,1,West,Referral,Full-Time,2,0,0,0
46,F,Operations,Bachelor's,7.074498432430571,3,79,2,77.85475853921737,0,5,West,Agency,Full-Time,1,1,0,0
51,M,HR,Master's,1.3070969440130356,1,99,5,70.0386043297613,0,3,East,Agency,Full-Time,2,0,0,0
30,M,Operations,Master's,0.7100808175975204,3,68,2,74.47775585570514,1,1,South,Referral,Full-Time,1,1,0,0
42,M,HR,Master's,4.437196911483307,3,59,3,63.50368046308275,0,1,North,Direct,Full-Time,1,1,0,0
41,M,Operations,High School,0.583970558671081,4,44,0,85.58059357860377,0,1,West,Referral,Full-Time,1,0,0,0
40,F,Sales,Bachelor's,0.8780786986892481,3,64,1,49.54245942411076,0,2,South,Agency,Full-Time,1,1,1,1
40,M,Sales,High School,0.31823029735102765,3,73,1,58.04590894804727,0,1,West,Direct,Full-Time,3,0,1,0
33,M,Technology,High School,0.9354092412237821,4,51,1,66.6512378790897,0,1,North,Direct,Full-Time,3,0,0,0
58,M,Operations,Bachelor's,1.5846024367278695,3,67,2,51.07307609111646,0,1,North,Referral,Full-Time,2,1,0,0
38,M,Operations,Bachelor's,0.1989254179516602,4,73,1,46.98780745098628,0,3,West,Direct,Part-Time Night,1,0,0,0
58,F,HR,Master's,6.1603603901275115,4,45,5,66.70125888203484,1,2,East,Agency,Full-Time,2,0,0,0
49,M,HR,Master's,2.1626331811391326,3,93,0,63.45664177376706,1,1,North,Referral,Full-Time,3,0,0,0
56,F,Operations,Master's,2.660950484947636,5,58,0,67.60422627298962,0,1,South,Agency,Full-Time,1,1,0,0
39,M,Technology,Master's,1.3922352847930446,5,51,2,70.19533884178186,0,3,South,Agency,Part-Time Day,1,0,1,0
35,F,Operations,High School,3.3244903342514442,3,64,2,79.08787834159727,0,2,East,Agency,Part-Time Day,2,1,0,0
56,F,HR,Bachelor's,1.6957489986152123,4,52,0,71.49170135547574,0,3,West,Referral,Full-Time,2,1,0,0
28,M,Operations,Bachelor's,4.297816361378339,4,56,3,96.14792615901662,1,3,North,Agency,Full-Time,1,1,1,1
34,F,HR,Bachelor's,5.167855837133273,5,51,2,72.9271065588999,0,2,North,Agency,Full-Time,3,0,1,0
39,M,Operations,Bachelor's,3.342845254922165,4,42,0,93.19992721598828,1,2,East,Direct,Full-Time,2,0,0,1
58,F,Finance,High School,2.027900548816157,4,63,3,85.750690969535,2,1,North,Direct,Part-Time Night,1,1,0,0
34,F,HR,Bachelor's,4.573489600018407,1,47,5,87.17776416881925,1,3,North,Agency,Full-Time,1,0,1,0
57,F,Technology,Master's,2.0453478757586083,3,87,1,46.73635470751059,1,3,South,Direct,Full-Time,3,0,0,1
52,M,Finance,Master's,0.3546953362268039,3,75,2,72.89814242584647,0,4,South,Referral,Full-Time,2,0,0,0
23,F,Operations,Bachelor's,0.37104947504507385,3,95,0,75.667453861456,1,1,West,Direct,Full-Time,1,0,0,0
37,M,HR,Bachelor's,8.90336741281334,5,98,1,65.63701011949414,0,5,South,Referral,Full-Time,1,0,1,1
30,F,Finance,Bachelor's,0.7207280164897831,2,65,3,72.37946896195459,0,3,West,Referral,Full-Time,2,1,1,0
30,F,Technology,Master's,5.077235840860895,4,84,0,54.764714538653436,3,1,South,Direct,Full-Time,2,0,0,0
59,F,HR,High School,0.8498967068777311,3,47,3,91.55202157699438,2,2,West,Direct,Full-Time,1,1,1,0
32,F,Finance,Master's,1.6904653237080782,1,71,2,70.18309273323169,0,3,North,Referral,Full-Time,1,0,0,0
43,F,Finance,Bachelor's,3.192181420632468,3,71,3,76.11033713478598,0,1,North,Agency,Full-Time,1,1,0,0
54,F,Finance,Bachelor's,0.5190170759958969,3,40,2,58.10520457771714,0,3,South,Agency,Part-Time Night,3,1,0,0
57,M,Sales,High School,4.009616713144425,5,42,3,93.57036963351594,3,4,North,Agency,Full-Time,3,0,0,1
44,M,Operations,High School,3.512706861638062,3,40,1,82.4005647583982,2,1,West,Agency,Part-Time Day,2,1,1,0
55,M,HR,Bachelor's,2.3497598434132327,3,54,1,85.6774986668924,3,4,East,Direct,Full-Time,1,0,0,1
30,F,HR,Master's,2.5033702764105534,1,89,0,100.0,0,2,East,Direct,Part-Time Day,1,1,0,0
45,M,HR,Bachelor's,0.3353828155974894,3,59,2,66.82305840685737,1,2,North,Referral,Full-Time,2,1,0,1
29,F,Finance,Bachelor's,1.7178326182354922,1,42,0,78.94811399162487,0,3,North,Referral,Full-Time,2,0,0,0
28,M,Operations,Master's,0.27165018616793124,3,54,2,77.83758565669898,0,2,South,Agency,Full-Time,2,0,0,0
57,M,Technology,Bachelor's,1.1039153596985694,3,98,3,61.63427082552292,0,2,South,Referral,Full-Time,1,1,0,0
39,F,HR,High School,6.917134156994137,2,93,4,75.77705693717915,0,3,West,Direct,Full-Time,2,1,0,1
24,F,Operations,Bachelor's,2.563706493722474,3,99,1,58.09669256800821,1,1,West,Agency,Full-Time,3,0,1,0
49,M,Operations,Master's,4.07257776663465,4,99,0,69.61824832406754,0,3,East,Agency,Part-Time Day,1,0,1,0
27,M,Sales,Bachelor's,2.5591441549143195,3,76,2,45.755416480100564,3,3,West,Agency,Full-Time,2,1,0,0
42,M,HR,Bachelor's,0.6478959721559275,3,60,2,58.20897056110555,1,2,North,Referral,Part-Time Night,2,0,0,0
49,M,Finance,PhD,2.7101850884202365,4,81,3,42.53610877115615,0,5,North,Agency,Full-Time,1,0,0,0
22,F,Operations,Master's,4.224246939829386,4,78,4,92.73615793921941,1,3,South,Direct,Full-Time,2,0,0,1
57,M,Operations,High School,0.4469098789238862,4,62,3,79.97503026339528,0,1,North,Agency,Full-Time,1,0,0,0
42,F,Technology,Master's,5.09327842539285,4,96,4,62.9743346525949,1,5,West,Referral,Full-Time,2,1,0,0
56,F,Sales,High School,2.4316880593944856,3,79,3,58.71192506409906,0,3,West,Referral,Full-Time,2,1,0,1
34,M,Operations,Master's,0.1,2,74,0,87.28834582229176,0,3,South,Agency,Full-Time,2,1,0,0
31,F,Operations,Bachelor's,2.2005233842098026,3,57,2,96.68110496570755,1,1,West,Agency,Part-Time Day,1,1,0,0
31,M,Finance,Master's,1.5109120251290187,4,56,1,81.8209884071241,0,2,South,Referral,Full-Time,1,1,0,1
34,F,Finance,Bachelor's,1.0548341191095993,2,70,1,89.92584848118592,0,4,North,Direct,Full-Time,3,0,0,0
58,F,Technology,Master's,4.42547141342138,4,87,0,69.85975377955994,0,2,South,Direct,Full-Time,3,0,1,0
59,M,Technology,Bachelor's,6.892789181580907,4,65,2,38.82794209041157,0,2,West,Agency,Full-Time,1,0,0,0
45,F,Technology,Bachelor's,4.314697350177086,3,61,2,68.4228085929637,1,1,West,Agency,Full-Time,1,1,0,0
23,F,Finance,Bachelor's,5.627496199050474,3,84,0,71.9330731649035,1,1,East,Agency,Full-Time,1,1,0,0
43,M,Finance,Master's,7.183474343136844,3,75,0,85.94998377769592,0,1,South,Referral,Full-Time,1,0,1,0
38,F,Sales,Master's,7.312786269030415,2,74,1,64.24713819313291,2,3,West,Referral,Part-Time Day,2,0,0,0
57,F,HR,Bachelor's,0.36527651871678135,3,50,2,52.69811094235687,1,1,East,Agency,Part-Time Day,1,1,0,0
35,M,HR,Master's,1.8285447077801318,1,66,5,43.23041679266003,0,2,North,Referral,Full-Time,1,0,0,0
31,M,Sales,Bachelor's,0.1,4,73,5,79.90013261435521,0,1,North,Referral,Full-Time,2,0,1,0
56,F,HR,Master's,2.1184698203376184,4,57,2,65.52039182172246,0,5,North,Direct,Full-Time,2,1,0,1
46,F,Finance,Master's,7.740710289387107,4,66,2,53.373951502088275,0,3,North,Referral,Full-Time,3,1,0,1
24,F,HR,High School,0.6660661303111601,4,43,4,79.32528450337777,1,3,North,Agency,Full-Time,2,0,0,0
59,M,Finance,PhD,3.06317617571214,3,56,1,81.92261880108246,0,1,South,Direct,Full-Time,3,1,1,0
38,F,Sales,Bachelor's,3.101669557482815,3,45,2,66.98591244311369,1,2,North,Referral,Part-Time Day,2,0,0,0
33,F,Technology,Bachelor's,0.5243246589169696,1,81,1,85.0887764691416,1,2,West,Direct,Full-Time,1,1,0,0
45,F,Sales,Master's,0.8175034216288879,3,50,5,79.77028978770964,1,2,West,Referral,Full-Time,2,1,0,0
50,F,HR,Master's,1.8598116308176165,4,44,3,67.88022052472783,1,1,North,Referral,Part-Time Day,2,1,0,1
46,F,Finance,High School,0.6255384745394685,5,97,3,66.76225528546708,0,2,North,Direct,Full-Time,1,0,0,1
57,F,HR,High School,2.6383867478316168,3,96,3,64.97046608563853,0,3,East,Referral,Full-Time,1,1,1,0
47,M,HR,Master's,1.9880967939554401,3,57,1,69.99994045768156,0,2,South,Agency,Full-Time,2,1,0,1
59,M,Technology,High School,2.1969003219495375,3,96,1,92.46921313035881,0,2,West,Referral,Part-Time Day,1,1,1,0
22,F,HR,Master's,0.4332312466461622,3,64,1,87.80415053279685,0,2,West,Direct,Part-Time Day,2,1,1,0
41,F,Technology,Master's,2.1847804170418432,4,49,1,77.74732834226945,1,1,West,Direct,Full-Time,3,0,1,1
49,M,Finance,Bachelor's,0.15223251782377528,4,80,4,97.31191084693661,0,1,West,Referral,Full-Time,1,0,0,0
37,M,Finance,Bachelor's,6.399420708889139,4,55,1,87.13432536016667,0,2,North,Agency,Full-Time,2,1,0,0
38,M,Technology,Bachelor's,1.261354138865749,4,49,0,67.70509725535278,1,4,North,Referral,Full-Time,3,1,0,0
49,F,Sales,Bachelor's,5.820861783034879,3,49,1,78.5795002439935,0,5,South,Referral,Full-Time,1,0,0,0
33,F,Finance,Master's,3.6285279953922656,5,75,0,90.41307781950948,0,3,East,Referral,Full-Time,1,0,0,0
48,F,Sales,PhD,4.359515990566514,4,60,4,71.33001377304822,2,1,North,Referral,Full-Time,1,1,0,0
51,F,Finance,Bachelor's,1.1330150707183604,3,95,2,66.88644753010023,0,3,West,Agency,Full-Time,1,0,0,0
55,M,Finance,Bachelor's,0.7753172993988326,3,53,2,97.34851652312128,0,1,East,Referral,Full-Time,2,0,0,0
58,M,Operations,Bachelor's,1.5663703831925642,4,47,0,78.2206985582761,2,2,West,Agency,Full-Time,2,0,1,0
27,M,HR,Master's,0.1,3,40,3,85.68743245941907,2,2,South,Referral,Full-Time,2,1,0,0
28,M,HR,Master's,7.530882988086509,3,55,1,59.31894770837786,0,2,North,Agency,Full-Time,1,1,0,0
53,F,Sales,Master's,1.468240847076416,3,65,4,83.64685151725905,0,3,South,Referral,Full-Time,1,0,1,1
53,F,HR,High School,13.411027672956386,4,88,1,67.1609944526548,0,4,West,Direct,Full-Time,2,1,0,0
46,M,Sales,Master's,4.299521757154584,3,81,4,69.43606435927576,1,2,North,Referral,Full-Time,2,1,0,0
54,M,Finance,Bachelor's,0.2518246768257498,4,45,1,55.546779532160656,0,2,North,Referral,Full-Time,1,1,0,1
28,M,Operations,Master's,3.238090719339705,4,78,2,66.62841113857378,0,2,North,Direct,Full-Time,1,0,1,0
33,M,Operations,Master's,0.9475828408275303,5,89,1,48.67766363280238,1,1,North,Direct,Part-Time Day,2,0,0,0
37,M,Finance,Master's,0.8380254303248589,4,41,3,86.9854882856713,2,2,South,Referral,Full-Time,1,0,0,0
37,F,Technology,Bachelor's,0.889412421066615,2,92,3,61.81408567387521,0,1,North,Agency,Full-Time,2,0,0,0
57,F,Technology,Bachelor's,7.433496948931889,3,48,1,75.1525366910383,0,2,East,Direct,Full-Time,1,1,1,0
34,M,HR,High School,2.079322600465952,3,44,1,52.62800310531887,0,3,North,Direct,Part-Time Day,1,1,0,0
28,M,Sales,Master's,3.3211817146785068,3,79,0,77.33104047248705,0,2,West,Direct,Full-Time,1,1,0,0
57,M,Operations,High School,0.9894640768261846,5,95,3,32.071342442737425,0,3,South,Direct,Full-Time,2,0,0,0
30,F,HR,Bachelor's,2.220429932579061,4,44,1,56.45286489626436,1,3,East,Direct,Full-Time,2,0,0,0
53,F,Finance,High School,1.2928109602415216,3,95,4,90.32594184559173,1,5,West,Direct,Full-Time,1,0,0,0
32,F,Operations,Master's,1.1620168340972261,2,86,1,60.09739021485075,0,2,North,Referral,Part-Time Day,1,1,0,0
29,M,Sales,Bachelor's,0.8509460444414829,1,47,4,66.88910329450287,0,2,West,Referral,Full-Time,1,0,0,1
54,F,Sales,Master's,1.5778528026654894,3,44,1,37.52614137737582,0,3,South,Direct,Full-Time,1,1,1,1
44,M,Technology,Master's,3.236694677910589,1,44,5,90.30140925603885,0,3,South,Agency,Full-Time,1,0,1,0
46,F,HR,Master's,0.7532550714757817,4,91,3,66.14901878691917,1,5,North,Agency,Part-Time Night,1,0,0,1
29,F,Finance,High School,10.095521108205944,4,56,2,89.80084058184597,1,3,East,Agency,Full-Time,1,1,0,1
43,F,Operations,Master's,0.39926307823990637,4,48,1,59.69248184287309,1,2,South,Referral,Full-Time,2,1,0,1
25,M,Sales,Bachelor's,1.9629750696205621,3,73,1,47.786129632347176,1,1,South,Referral,Part-Time Day,3,1,0,0
24,M,Operations,High School,0.26658615518679785,3,72,0,91.19130205332603,0,3,East,Referral,Full-Time,1,1,1,1
50,F,Finance,Bachelor's,0.1,4,61,3,75.91549233813302,0,1,North,Referral,Part-Time Day,1,1,1,0
50,M,Operations,Bachelor's,7.679303880579619,3,60,4,71.56872307226534,0,3,West,Direct,Full-Time,1,1,1,0
55,M,HR,High School,4.988275475084427,2,82,3,60.966924243478275,1,1,North,Direct,Full-Time,1,1,0,1
55,M,Technology,Bachelor's,3.5540341838802583,2,54,1,87.9162936217082,0,3,North,Agency,Full-Time,3,0,0,0
49,M,Operations,High School,6.011684793358533,4,40,0,42.361903175355735,0,3,West,Agency,Full-Time,1,1,0,1
34,M,Technology,Bachelor's,4.871347258654215,4,46,0,82.02828436097136,0,5,West,Direct,Full-Time,1,1,0,1
36,M,Finance,Bachelor's,3.1258826383842084,4,62,1,52.0757262894972,0,5,North,Agency,Full-Time,2,1,1,0
44,M,Technology,Bachelor's,5.638671863051328,2,90,4,76.89078460234282,1,3,East,Referral,Full-Time,2,1,0,1
47,F,Operations,Master's,1.4868286993940112,4,95,4,99.88489660532001,0,1,West,Agency,Full-Time,2,1,1,0
25,M,Operations,Bachelor's,2.413924966519221,4,86,0,69.39851121221598,1,1,South,Referral,Full-Time,3,0,1,0
47,M,Sales,Bachelor's,4.492491100018422,3,45,4,68.70468888999822,0,2,North,Agency,Full-Time,1,1,0,0
30,F,Operations,Bachelor's,0.2658314723878722,5,59,1,62.2687177125498,1,3,South,Referral,Full-Time,1,1,0,0
26,F,Technology,Bachelor's,5.8694523815243365,4,97,1,67.64025490368911,1,1,South,Agency,Full-Time,1,0,1,0
53,F,Sales,High School,0.5117616630963927,5,65,1,63.3553439195103,1,2,West,Referral,Full-Time,2,0,1,0
41,F,Operations,High School,5.997264403334551,4,81,3,70.33036673221152,0,4,East,Direct,Full-Time,2,1,1,0
32,M,Operations,PhD,1.1189917426330613,3,51,0,65.70844278252291,1,3,South,Direct,Full-Time,2,1,1,0
36,F,Finance,Master's,1.187062006982949,3,52,2,67.46474542443121,0,3,North,Referral,Full-Time,1,1,1,0
53,F,Sales,Master's,0.23047690608954347,3,86,1,61.56496574323116,0,2,West,Direct,Full-Time,1,0,1,0
49,M,Finance,PhD,6.512030177552734,4,90,2,68.11156704796008,1,4,South,Agency,Full-Time,2,1,0,1
43,M,Finance,Master's,0.5753358510684508,4,88,4,69.41719649166407,0,2,North,Direct,Full-Time,2,1,0,1
38,M,Finance,Master's,2.983161458430014,4,52,2,94.93534898364749,1,2,North,Referral,Full-Time,2,0,0,1
47,F,HR,Master's,3.0982006168162988,1,41,3,93.88409370311686,0,2,North,Direct,Full-Time,1,1,0,0
28,M,Finance,Bachelor's,0.9903139725962291,4,71,3,74.9023731812542,0,2,South,Agency,Full-Time,3,1,0,0
47,F,Technology,High School,12.734307642890077,3,89,4,63.33444549147002,2,2,East,Referral,Full-Time,1,1,0,1
46,M,Operations,Bachelor's,0.19895220517910106,3,70,2,75.212694508687,0,3,South,Direct,Full-Time,2,0,1,0
31,M,HR,Bachelor's,2.8085009697281484,4,50,1,57.731847191284785,1,3,East,Direct,Full-Time,2,1,0,0
40,F,Finance,PhD,1.9591493676569391,2,76,0,61.68892504926454,2,1,East,Direct,Full-Time,3,0,0,0
32,M,Operations,Bachelor's,0.8450368107308773,3,43,0,70.83732193680133,1,2,West,Agency,Full-Time,1,0,1,1
34,M,Sales,Master's,0.535771737428029,3,73,2,60.04693080192226,0,5,West,Direct,Full-Time,1,0,0,0
29,M,Sales,Bachelor's,4.007766155138961,3,98,1,60.342205241670705,1,2,East,Agency,Part-Time Day,1,1,0,0
25,M,Operations,Bachelor's,7.442082087364379,3,55,1,63.0166144021856,1,3,South,Referral,Full-Time,2,1,1,0
52,M,Technology,Bachelor's,0.3413418023841472,4,70,1,100.0,0,4,East,Agency,Full-Time,1,0,0,0
49,F,Operations,Bachelor's,0.6469409581197217,4,64,2,72.59620956579951,0,4,East,Direct,Part-Time Day,1,0,0,0
32,F,Operations,Bachelor's,12.86446096228796,3,78,0,44.05350335070996,0,1,East,Referral,Full-Time,3,0,0,0
22,M,HR,Bachelor's,0.1,3,47,3,72.92789834490934,1,1,North,Direct,Full-Time,3,1,0,0
59,F,Sales,Bachelor's,2.129366481347556,3,47,2,76.85671484421351,1,4,East,Direct,Part-Time Night,1,1,0,0
45,F,Sales,Bachelor's,2.1777106823336876,4,73,0,69.09329789884823,1,3,North,Agency,Full-Time,1,0,1,0
52,F,Finance,Bachelor's,0.916159729640609,3,54,2,79.14339462692897,0,3,East,Direct,Full-Time,1,1,0,1
47,M,Operations,Bachelor's,3.2632741528439757,2,44,2,61.4523096081692,2,4,South,Agency,Full-Time,2,0,1,0
26,M,Operations,Bachelor's,8.69804472580565,2,58,3,67.82319875801862,1,3,West,Referral,Full-Time,2,1,0,0
41,M,Technology,High School,1.7946781253936064,3,49,0,68.6830602433987,1,3,West,Referral,Full-Time,1,1,0,1
32,F,Sales,Bachelor's,4.15192522305208,4,48,2,59.679581344667156,0,1,North,Referral,Part-Time Day,1,1,0,0
54,F,Technology,Bachelor's,3.115970574194649,1,96,5,55.75760015876655,2,3,East,Direct,Full-Time,1,0,0,0
59,M,HR,Bachelor's,1.9213332619949945,3,93,3,71.16024872603222,0,1,South,Agency,Part-Time Day,1,1,0,0
48,M,Finance,Bachelor's,0.15328720424765901,3,68,1,73.44194382832848,1,1,North,Direct,Full-Time,3,1,1,0
55,F,Technology,Master's,4.061479247204851,5,91,4,27.96007735270748,1,2,South,Direct,Full-Time,1,1,1,1
36,F,Sales,Bachelor's,1.3541413133799964,4,79,5,62.27075301035672,2,4,East,Agency,Full-Time,2,0,0,1
53,M,HR,High School,0.7627213414007354,3,76,3,65.74144199255493,1,4,West,Direct,Full-Time,3,0,0,0
42,F,Operations,Bachelor's,8.885073882510302,3,58,3,72.72633595581125,0,5,East,Referral,Full-Time,2,1,0,1
26,F,HR,Bachelor's,4.455067685145286,4,52,2,82.31223065741109,0,1,East,Agency,Full-Time,1,1,0,1
27,F,Technology,Bachelor's,9.831794413917914,3,98,1,65.3185707835822,1,3,East,Referral,Full-Time,1,1,0,0
59,F,Sales,Master's,0.8880175864704838,5,85,3,78.71660344552338,0,1,West,Direct,Full-Time,3,0,0,0
43,F,Technology,Master's,5.419888340534309,3,79,2,49.34679135546102,1,3,West,Direct,Full-Time,1,1,0,0
39,F,Operations,High School,2.80734896462522,2,55,3,90.11467657907332,1,2,North,Referral,Full-Time,3,1,0,0
35,F,Operations,Master's,11.970551965742052,4,69,3,69.23815124540498,0,5,North,Direct,Full-Time,1,0,0,0
31,M,Sales,High School,8.773973664128514,4,99,0,47.41317486929755,0,1,North,Direct,Full-Time,1,0,0,0
34,M,Finance,Bachelor's,10.832206776436815,5,93,1,78.93714588109256,0,3,West,Agency,Full-Time,2,1,0,0
52,F,HR,Master's,9.095173994463964,4,44,5,66.02281339878098,2,1,West,Agency,Full-Time,2,0,1,1
51,F,HR,Master's,0.1,3,72,3,97.54541795166747,2,1,East,Referral,Full-Time,1,1,0,0
24,F,Operations,Bachelor's,4.0537711217697225,4,58,2,93.94719805193847,0,1,East,Direct,Full-Time,1,1,0,1
51,M,Technology,Bachelor's,0.9520930391306438,4,94,1,83.32061571444494,1,2,South,Referral,Full-Time,3,0,0,0
27,M,Technology,Bachelor's,3.6626153285739873,3,58,1,26.819310857011452,1,2,South,Direct,Full-Time,1,1,1,0
50,F,Finance,Bachelor's,11.829179291656228,3,56,3,66.59482109873754,0,2,North,Agency,Part-Time Night,1,0,0,0
29,M,Technology,High School,0.12046474713404048,3,63,2,89.03861474405473,0,2,East,Agency,Full-Time,1,1,1,0
54,F,HR,Bachelor's,2.5109683523174993,3,94,3,82.60979918993125,0,1,East,Direct,Full-Time,2,0,0,1
38,F,Technology,Bachelor's,3.9835461203788,4,92,1,56.164716664078526,2,3,South,Agency,Part-Time Day,3,0,0,0
32,F,Finance,Master's,0.8765115201162388,3,67,4,68.43366487543366,1,3,North,Agency,Part-Time Day,1,1,0,0
34,F,HR,High School,0.765148800476661,3,81,1,78.9144285625023,1,5,East,Direct,Full-Time,1,1,0,1
32,F,Technology,Master's,0.18672909066780652,4,76,2,46.092041531194134,2,1,South,Agency,Part-Time Day,1,0,1,0
52,F,HR,High School,0.29588255693833,1,61,1,47.39058432769188,0,1,North,Direct,Full-Time,2,1,0,0
49,F,Operations,Master's,3.20788792381825,4,78,1,100.0,0,1,North,Referral,Part-Time Day,2,0,0,1
27,M,Operations,Bachelor's,2.11086929986535,4,55,4,65.38359369074088,0,2,North,Direct,Full-Time,1,1,0,1
37,F,Operations,Bachelor's,0.1,3,74,1,41.35329269063606,1,1,South,Referral,Full-Time,1,1,0,0
25,M,Technology,Master's,10.4860388245864,3,66,3,59.610726446073805,1,1,East,Direct,Full-Time,1,0,0,0
56,F,Finance,Bachelor's,3.2017409161102077,3,51,2,74.8763951244683,2,4,South,Direct,Full-Time,1,0,0,1
47,F,HR,Bachelor's,2.173718930170517,4,85,1,81.92869955225052,0,2,East,Direct,Part-Time Day,1,1,0,0
33,M,Sales,Bachelor's,0.9553486694657413,3,67,1,60.11966769433311,0,2,East,Direct,Full-Time,3,1,0,0
32,M,Operations,Bachelor's,3.219701161775096,1,91,1,52.04680978565561,0,3,East,Direct,Part-Time Day,1,0,1,0
58,F,Operations,Bachelor's,1.35846205748777,2,40,1,83.06648601105914,0,2,West,Referral,Full-Time,2,0,0,0
46,M,Sales,Bachelor's,3.6369642986591746,4,78,0,55.82909014719081,1,2,West,Agency,Full-Time,1,1,0,1
39,F,Sales,Master's,3.4425120208808826,3,97,2,66.20434402193895,0,2,West,Direct,Full-Time,3,1,0,0
40,F,Technology,Bachelor's,0.2919911810984426,4,57,2,80.0714273053007,1,1,North,Referral,Full-Time,1,0,0,0
44,M,HR,High School,7.199294432150229,4,62,2,62.711874714282004,0,3,East,Referral,Full-Time,1,0,0,0
59,M,Operations,Master's,2.0022877297840385,4,61,4,100.0,2,3,North,Direct,Full-Time,1,0,1,1
39,M,Finance,Bachelor's,1.4974073457960826,5,43,1,57.21691854138989,0,3,South,Direct,Full-Time,2,0,0,0
47,M,Technology,Bachelor's,9.334247239449184,1,87,3,64.48042116755296,0,2,East,Direct,Full-Time,1,0,0,1
27,F,Technology,Bachelor's,1.729877654280993,3,50,1,64.0697272978878,1,4,West,Referral,Full-Time,3,0,1,0
25,M,Finance,Bachelor's,3.8320068830105454,4,57,1,60.44890117123613,0,4,South,Direct,Part-Time Day,2,0,0,0
50,M,Finance,Bachelor's,3.1938195793411825,2,94,4,86.27241589165698,1,1,West,Direct,Full-Time,2,1,0,0
55,M,Finance,Bachelor's,0.5414740510310274,4,87,5,64.77368621434334,1,1,South,Agency,Full-Time,1,0,1,0
38,M,Sales,High School,14.179564880817754,5,46,4,100.0,0,4,East,Referral,Full-Time,1,1,0,1
37,M,Operations,PhD,1.8686495567076282,4,60,3,71.52180795725675,0,3,East,Direct,Full-Time,1,1,0,0
23,F,Sales,Master's,1.506502503240637,4,96,0,73.29031307165572,1,2,North,Referral,Full-Time,1,1,0,0
55,F,Operations,Bachelor's,7.562726811583285,4,74,4,46.50834039268325,1,2,West,Direct,Full-Time,1,1,1,0
